trades,wins,losses,win_rate,pf,expectancy,total,max_dd,filter
16,7,9,0.4375,2.757575757575758,108.75,1740.0,220.0,opposite_wick_ratio <= 0.091 AND dir_ema_slow_dist_points > -1.13e+03
16,7,9,0.4375,2.757575757575758,108.75,1740.0,330.0,dir_sweep_points <= 103 AND dir_ema_slow_dist_points > -1.13e+03
16,7,9,0.4375,2.757575757575758,108.75,1740.0,550.0,dir_prev5_ret_points > -357 AND range_atr <= 2.34
16,7,9,0.4375,2.757575757575758,108.75,1740.0,550.0,dir_prev5_ret_points > -357 AND body_ratio > 0.628
16,7,9,0.4375,2.757575757575758,108.75,1740.0,440.0,dir_prev5_ret_points > -357 AND dir_ema_slow_dist_points > -1.13e+03
16,7,9,0.4375,2.757575757575758,108.75,1740.0,440.0,dir_prev10_ret_points > -543 AND body_ratio > 0.628
16,7,9,0.4375,2.757575757575758,108.75,1740.0,440.0,dir_prev10_ret_points > -543 AND dir_wick_ratio > 0.0946
16,7,9,0.4375,2.757575757575758,108.75,1740.0,330.0,range_atr <= 2.34 AND dir_wick_ratio > 0.0946
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,220.0,opposite_wick_ratio <= 0.0379 AND opposite_wick_ratio <= 0.091
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,220.0,opposite_wick_ratio <= 0.0379 AND dir_prev10_ret_points > -543
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,330.0,atr_points <= 437 AND dir_sweep_points <= 53
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,330.0,atr_points <= 437 AND trend_against_trade == False
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,330.0,atr_points <= 437 AND adx > 18.7
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,220.0,opposite_wick_ratio <= 0.091 AND trend_against_trade == False
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,330.0,dir_sweep_points <= 103 AND trend_against_trade == False
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,440.0,dir_prev5_ret_points > -357 AND dir_sweep_points <= 53
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,440.0,dir_prev5_ret_points > -357 AND trend_against_trade == False
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,330.0,dir_prev5_ret_points > -357 AND adx > 18.7
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,550.0,range_atr <= 2.34 AND body_atr > 1.33
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,330.0,body_atr > 1.33 AND dir_ema_slow_dist_points > -1.13e+03
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,440.0,body_ratio > 0.628 AND dir_wick_ratio > 0.0946
14,6,8,0.42857142857142855,2.659090909090909,104.28571428571429,1460.0,550.0,body_ratio > 0.628 AND adx > 18.7
19,8,11,0.42105263157894735,2.5785123966942147,100.52631578947368,1910.0,550.0,dir_sweep_points <= 103 AND dir_prev5_ret_points > -357
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,220.0,atr_points <= 279 AND adx <= 30.4
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,330.0,opposite_wick_ratio <= 0.0379 AND range_atr <= 2.34
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,330.0,atr_points <= 437 AND dir_prev5_ret_points > -129
12,5,7,0.4166666666666667,2.5324675324675323,98.33333333333333,1180.0,220.0,atr_points <= 437 AND dir_wick_ratio <= 0.129
